Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1160.0,-30,65.3949,0.0,3.2472
d-029,PT02,486.0,-36,65.3949,111.78270036035752,2.1784
d-030,PT03,1020.0,-26,65.3949,117.85971360440732,2.0868
d-031,PT04,861.0,-27,65.3949,87.78074181112927,2.3458
d-015,PT05,830.0,-24,65.3949,103.6618838575986,2.0832
d-019,PT06,292.0,-47,65.3949,155.7354515304792,2.6302
d-018,PT07,402.0,-46,65.3949,145.83368786331346,2.1168
d-017,PT08,686.0,-42,65.3949,85.40296800573883,1.7199
d-016,PT09,341.0,-47,65.3949,164.29816385894162,1.607
d-000,PT10,487.0,-45,65.3949,137.12626199323287,2.8304
