Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,3450.0,-29,65.8168,0.0,3.2472
d-029,PT02,1500.0,-26,65.8168,49.76255960135717,2.1784
d-030,PT03,16000.0,-20,65.8168,28.256857886625887,2.0868
d-031,PT04,2970.0,-27,65.8168,45.56482771364494,2.3458
d-015,PT05,3050.0,-26,65.8168,63.9975438066062,2.0832
d-019,PT06,518.0,-56,65.8168,80.74788112048768,2.6302
d-018,PT07,704.0,-62,65.8168,67.7364963079273,2.1168
d-017,PT08,860.0,-54,65.8168,16.621419551822445,1.7199
d-016,PT09,780.0,-49,65.8168,67.53106425801822,1.607
d-000,PT10,1050.0,-50,65.8168,68.79193690816025,2.8304
