Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,25700.0,-29,66.0821,0.0,3.2472
a-029,PT02,619.0,-53,66.0821,23.618435946905294,2.1784
a-030,PT03,1430.0,-19,66.0821,43.97368339137287,2.0868
a-031,PT04,827.0,-27,66.0821,57.04428324578967,2.3458
a-015,PT05,1450.0,-35,66.0821,57.98106463426728,2.0832
a-019,PT06,343.0,-81,66.0821,49.14133467475952,2.6302
a-018,PT07,394.0,-75,66.0821,41.29194964448463,2.1168
a-017,PT08,898.0,-66,66.0821,69.25797035687458,1.7199
a-016,PT09,575.0,-65,66.0821,113.03910774975073,1.607
a-000,PT10,692.0,-64,66.0821,31.30911097099651,2.8304
