Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,306.0,17,66.622,0.0,3.2472
a-029,PT02,560.0,-49,66.622,31.61334733616337,2.1784
a-030,PT03,520.0,-40,66.622,54.767328703495856,2.0868
a-031,PT04,980.0,-40,66.622,53.30174844519046,2.3458
a-015,PT05,1270.0,-37,66.622,69.63301759910537,2.0832
a-019,PT06,531.0,-66,66.622,66.21008639296362,2.6302
a-018,PT07,521.0,-63,66.622,83.25124921764746,2.1168
a-017,PT08,652.0,-66,66.622,68.10405711505122,1.7199
a-016,PT09,445.0,-60,66.622,162.21198545958944,1.607
a-000,PT10,854.0,-58,66.622,60.9336571535012,2.8304
