Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3490.0,-40,66.3422,0.0,3.2472
d-009,PT02,657.0,-31,66.3422,115.88597597534977,2.1784
d-010,PT03,52900.0,-26,66.3422,5.962171969098213,2.0868
d-011,PT04,763.0,-37,66.3422,81.92064839866455,2.3458
d-005,PT05,1610.0,-38,66.3422,72.4665372221791,2.0832
d-012,PT06,917.0,-65,66.3422,42.386082410981686,2.6302
d-013,PT07,798.0,-60,66.3422,67.34310201918261,2.1168
d-014,PT08,855.0,-56,66.3422,86.76212102198039,1.7199
d-015,PT09,559.0,-59,66.3422,88.93106234885549,1.607
d-004,PT10,1140.0,-71,66.3422,45.80544712993246,2.8304
