Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1180.0,-27,65.5644,0.0,3.2472
d-029,PT02,444.0,-36,65.5644,102.07856896163624,2.1784
d-030,PT03,942.0,-28,65.5644,102.86067200962005,2.0868
d-031,PT04,809.0,-28,65.5644,147.56433210693152,2.3458
d-015,PT05,765.0,-24,65.5644,172.9726087085149,2.0832
d-019,PT06,295.0,-43,65.5644,139.33991388178848,2.6302
d-018,PT07,928.0,-43,65.5644,145.83368786331346,2.1168
d-017,PT08,718.0,-48,65.5644,99.22190943140288,1.7199
d-016,PT09,334.0,-44,65.5644,255.76661428290788,1.607
d-000,PT10,495.0,-45,65.5644,137.12626199323287,2.8304
