Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1200.0,-30,65.6835,0.0,3.2472
d-029,PT02,427.0,-42,65.6835,129.5628989187427,2.1784
d-030,PT03,525.0,-37,65.6835,4.073222158333699,2.0868
d-031,PT04,860.0,-33,65.6835,304.144231589409,2.3458
d-015,PT05,843.0,-27,65.6835,84.22692898496497,2.0832
d-019,PT06,288.0,-47,65.6835,162.65989441814725,2.6302
d-018,PT07,813.0,-42,65.6835,189.11588852063093,2.1168
d-017,PT08,391.0,-41,65.6835,189.83413366794423,1.7199
d-016,PT09,316.0,-45,65.6835,293.7867981428189,1.607
d-000,PT10,478.0,-44,65.6835,128.70021089709198,2.8304
