Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3740.0,-37,66.3067,0.0,3.2472
d-009,PT02,1080.0,-34,66.3067,75.08439503940652,2.1784
d-010,PT03,42000.0,-26,66.3067,5.198910892530486,2.0868
d-011,PT04,1200.0,-38,66.3067,41.54407935411759,2.3458
d-005,PT05,1390.0,-40,66.3067,74.28312516073409,2.0832
d-012,PT06,771.0,-68,66.3067,43.32963685641743,2.6302
d-013,PT07,1210.0,-62,66.3067,40.32446051173907,2.1168
d-014,PT08,1210.0,-54,66.3067,73.84058159753117,1.7199
d-015,PT09,901.0,-53,66.3067,79.65870470534797,1.607
d-004,PT10,940.0,-71,66.3067,42.95407291450264,2.8304
