Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,45300.0,-29,65.9033,3.1846521824166305,3.2472
a-029,PT02,347.0,-53,65.9033,38.80125809470176,2.1784
a-030,PT03,454.0,-41,65.9033,55.80351218648988,2.0868
a-031,PT04,501.0,-55,65.9033,40.65782853106597,2.3458
a-015,PT05,879.0,-47,65.9033,38.4963960770467,2.0832
a-019,PT06,304.0,-72,65.9033,37.50872791869408,2.6302
a-018,PT07,338.0,-66,65.9033,54.76154136867135,2.1168
a-017,PT08,675.0,-72,65.9033,57.11620611426285,1.7199
a-016,PT09,544.0,-65,65.9033,115.53061126805385,1.607
a-000,PT10,629.0,-62,65.9033,31.55302865590789,2.8304
