Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1290.0,-32,66.4321,0.0,3.2472
a-029,PT02,451.0,-46,66.4321,149.71644679223783,2.1784
a-030,PT03,457.0,-34,66.4321,106.65421254239604,2.0868
a-031,PT04,793.0,-27,66.4321,153.97255144891164,2.3458
a-015,PT05,821.0,-31,66.4321,143.09936311852763,2.0832
a-019,PT06,2310.0,72,66.4321,127.0153662345009,2.6302
a-018,PT07,1430.0,-93,66.4321,153.75167160883134,2.1168
a-017,PT08,723.0,87,66.4321,210.19552993607505,1.7199
a-016,PT09,332.0,-39,66.4321,297.0289865558417,1.607
a-000,PT10,470.0,-34,66.4321,142.72162097865748,2.8304
