Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,2310.0,-34,66.3074,0.0,3.2472
a-029,PT02,905.0,-39,66.3074,51.56167173217061,2.1784
a-030,PT03,786.0,-33,66.3074,-2.3407204258367127,2.0868
a-031,PT04,1620.0,-28,66.3074,69.80674512827309,2.3458
a-015,PT05,1690.0,-31,66.3074,73.49213178427712,2.0832
a-019,PT06,340.0,-59,66.3074,76.63252822585999,2.6302
a-018,PT07,506.0,-54,66.3074,115.5146374789302,2.1168
a-017,PT08,577.0,-52,66.3074,150.05476220733206,1.7199
a-016,PT09,391.0,-46,66.3074,233.28368253150887,1.607
a-000,PT10,669.0,-49,66.3074,13.064505998367483,2.8304
