Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,76400.0,-44,65.957,2.148615482315312,3.2472
a-029,PT02,734.0,-35,65.957,39.38712127128551,2.1784
a-030,PT03,836.0,-29,65.957,54.045380703707146,2.0868
a-031,PT04,1340.0,-33,65.957,34.10201359728648,2.3458
a-015,PT05,1770.0,-32,65.957,37.81173658799402,2.0832
a-019,PT06,429.0,-79,65.957,43.00937412133734,2.6302
a-018,PT07,396.0,-65,65.957,45.17757957883544,2.1168
a-017,PT08,924.0,-71,65.957,58.02860263106541,1.7199
a-016,PT09,714.0,-64,65.957,87.37303144895772,1.607
a-000,PT10,747.0,-64,65.957,30.81188339143544,2.8304
