Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,110000.0,-48,66.1253,2.098917503615024,3.2472
a-029,PT02,1840.0,-31,66.1253,32.3942898751262,2.1784
a-030,PT03,3430.0,11,66.1253,72.19535411024289,2.0868
a-031,PT04,3250.0,-87,66.1253,45.81619960169622,2.3458
a-015,PT05,1830.0,-31,66.1253,45.05457580055295,2.0832
a-019,PT06,467.0,-69,66.1253,36.80931032143488,2.6302
a-018,PT07,373.0,-60,66.1253,43.87594058714279,2.1168
a-017,PT08,842.0,-62,66.1253,54.70411532091906,1.7199
a-016,PT09,1320.0,-27,66.1253,164.6418713001595,1.607
a-000,PT10,731.0,-61,66.1253,31.713703096944545,2.8304
