Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,5440.0,-30,66.084,0.0,3.2472
d-029,PT02,2880.0,-25,66.084,36.00472470973845,2.1784
d-030,PT03,31000.0,-22,66.084,7.713535717290395,2.0868
d-031,PT04,5580.0,-24,66.084,28.56496389619432,2.3458
d-015,PT05,5750.0,-24,66.084,36.53857861912599,2.0832
d-019,PT06,836.0,-68,66.084,50.48125308160093,2.6302
d-018,PT07,951.0,-68,66.084,45.35215143569242,2.1168
d-017,PT08,976.0,-68,66.084,67.12691651282049,1.7199
d-016,PT09,682.0,-57,66.084,97.6345006433953,1.607
d-000,PT10,843.0,-70,66.084,48.41935904682951,2.8304
