Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,5650.0,-30,65.9783,0.0,3.2472
d-029,PT02,3060.0,-25,65.9783,39.18619059251101,2.1784
d-030,PT03,33100.0,-22,65.9783,7.166543823809738,2.0868
d-031,PT04,5890.0,-23,65.9783,20.721440618004173,2.3458
d-015,PT05,6110.0,-24,65.9783,41.6785045283681,2.0832
d-019,PT06,856.0,-70,65.9783,41.5092473491149,2.6302
d-018,PT07,942.0,-69,65.9783,43.56291856292043,2.1168
d-017,PT08,1050.0,-68,65.9783,67.43578430714255,1.7199
d-016,PT09,750.0,-58,65.9783,96.175290795085,1.607
d-000,PT10,893.0,-71,65.9783,41.56600349406028,2.8304
