Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,3750.0,-42,66.4647,0.0,3.2472
a-029,PT02,4420.0,-61,66.4647,87.67318753263056,2.1784
a-030,PT03,5170.0,166,66.4647,112.51824656078226,2.0868
a-031,PT04,4470.0,-48,66.4647,169.28782701648288,2.3458
a-015,PT05,4180.0,-48,66.4647,158.60215053765936,2.0832
a-019,PT06,759.0,-30,66.4647,127.9224159613602,2.6302
a-018,PT07,1020.0,-29,66.4647,152.090750830268,2.1168
a-017,PT08,990.0,-42,66.4647,177.833969042777,1.7199
a-016,PT09,893.0,-46,66.4647,231.3595966364637,1.607
a-000,PT10,1180.0,-47,66.4647,110.74814106186308,2.8304
