Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,109000.0,-48,66.2172,-41.30185532624283,3.2472
a-029,PT02,782.0,-41,66.2172,30.29075680103904,2.1784
a-030,PT03,17600.0,-35,66.2172,47.3901021460502,2.0868
a-031,PT04,1340.0,-31,66.2172,36.25574130306657,2.3458
a-015,PT05,1860.0,-32,66.2172,41.57435306628795,2.0832
a-019,PT06,498.0,-78,66.2172,39.10727501754589,2.6302
a-018,PT07,423.0,-69,66.2172,38.923265887549945,2.1168
a-017,PT08,941.0,-68,66.2172,59.02885216702016,1.7199
a-016,PT09,712.0,-65,66.2172,76.51380977454541,1.607
a-000,PT10,759.0,-66,66.2172,29.951397113179247,2.8304
