Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1480.0,-48,65.4897,0.0,3.2472
a-029,PT02,1210.0,-63,65.4897,28.44360010170349,2.1784
a-030,PT03,21500.0,-34,65.4897,64.5277642618534,2.0868
a-031,PT04,942.0,-42,65.4897,31.72391027280845,2.3458
a-015,PT05,1150.0,-42,65.4897,38.69873011239576,2.0832
a-019,PT06,607.0,-74,65.4897,50.61105412902077,2.6302
a-018,PT07,521.0,-68,65.4897,65.04898540613539,2.1168
a-017,PT08,712.0,-64,65.4897,68.04912629089726,1.7199
a-016,PT09,424.0,-68,65.4897,103.83890332736294,1.607
a-000,PT10,834.0,-63,65.4897,50.1295795912605,2.8304
