Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3500.0,-40,66.3812,0.0,3.2472
d-009,PT02,562.0,-29,66.3812,160.81551267925124,2.1784
d-010,PT03,53200.0,-25,66.3812,5.789750470602187,2.0868
d-011,PT04,744.0,-39,66.3812,76.05532309791566,2.3458
d-005,PT05,1070.0,-47,66.3812,63.02367712352354,2.0832
d-012,PT06,593.0,-64,66.3812,52.31931275580853,2.6302
d-013,PT07,1100.0,-51,66.3812,87.78062507055238,2.1168
d-014,PT08,889.0,-58,66.3812,89.30206138997421,1.7199
d-015,PT09,883.0,-56,66.3812,68.9536163898335,1.607
d-004,PT10,1080.0,-69,66.3812,43.0708353263431,2.8304
