Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1730.0,-33,66.145,0.0,3.2472
a-029,PT02,655.0,-40,66.145,69.65457232923013,2.1784
a-030,PT03,648.0,-37,66.145,76.74672496935304,2.0868
a-031,PT04,1240.0,-31,66.145,92.63191335444932,2.3458
a-015,PT05,1180.0,-31,66.145,130.12667130223815,2.0832
a-019,PT06,283.0,-43,66.145,118.95458117295708,2.6302
a-018,PT07,418.0,-45,66.145,106.68081695369057,2.1168
a-017,PT08,439.0,-45,66.145,192.5559178306613,1.7199
a-016,PT09,1220.0,-67,66.145,259.40290299691947,1.607
a-000,PT10,1140.0,-53,66.145,17.217907869405778,2.8304
