Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,685.0,-46,65.639,0.0,3.2472
a-029,PT02,558.0,-51,65.639,31.125526144797657,2.1784
a-030,PT03,522.0,-41,65.639,55.90819952522785,2.0868
a-031,PT04,1030.0,-40,65.639,50.06219517261334,2.3458
a-015,PT05,1290.0,-37,65.639,57.715005977568914,2.0832
a-019,PT06,535.0,-64,65.639,62.14836794261048,2.6302
a-018,PT07,509.0,-63,65.639,71.82399610970648,2.1168
a-017,PT08,604.0,-66,65.639,70.40689827306717,1.7199
a-016,PT09,436.0,-60,65.639,153.47699966494235,1.607
a-000,PT10,850.0,-58,65.639,62.72932978469807,2.8304
