Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3390.0,-40,66.2727,0.0,3.2472
d-009,PT02,601.0,-29,66.2727,117.1961072346338,2.1784
d-010,PT03,49100.0,-25,66.2727,5.190080748309451,2.0868
d-011,PT04,665.0,-36,66.2727,63.86209067604689,2.3458
d-005,PT05,1490.0,-39,66.2727,93.8186378770002,2.0832
d-012,PT06,878.0,-66,66.2727,41.05573502983942,2.6302
d-013,PT07,820.0,-62,66.2727,61.18162171429432,2.1168
d-014,PT08,958.0,-59,66.2727,77.5402863314929,1.7199
d-015,PT09,801.0,-57,66.2727,75.16493170432233,1.607
d-004,PT10,1150.0,-71,66.2727,38.1668229104051,2.8304
