Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3600.0,-38,66.1792,0.0,3.2472
d-009,PT02,951.0,-33,66.1792,76.04558038362988,2.1784
d-010,PT03,41300.0,-26,66.1792,5.828892681572692,2.0868
d-011,PT04,1140.0,-39,66.1792,80.10277547299461,2.3458
d-005,PT05,1230.0,-40,66.1792,89.28047602563326,2.0832
d-012,PT06,967.0,-67,66.1792,41.85016938446025,2.6302
d-013,PT07,1170.0,-63,66.1792,46.20352414469982,2.1168
d-014,PT08,1150.0,-54,66.1792,85.45964956220716,1.7199
d-015,PT09,1010.0,-50,66.1792,79.17939259236414,1.607
d-004,PT10,947.0,-71,66.1792,45.73369265823204,2.8304
