Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1140.0,-27,65.5252,0.0,3.2472
d-029,PT02,427.0,-37,65.5252,128.7271533094317,2.1784
d-030,PT03,955.0,-27,65.5252,108.18261350177588,2.0868
d-031,PT04,759.0,-28,65.5252,157.4991638083284,2.3458
d-015,PT05,711.0,-25,65.5252,145.3939205955348,2.0832
d-019,PT06,286.0,-46,65.5252,133.56824150681356,2.6302
d-018,PT07,410.0,-47,65.5252,189.115888520631,2.1168
d-017,PT08,682.0,-47,65.5252,92.9596456052416,1.7199
d-016,PT09,719.0,-54,65.5252,222.6610934481595,1.607
d-000,PT10,1000.0,-51,65.5252,126.07542799699404,2.8304
