Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1180.0,-30,65.9185,0.0,3.2472
d-029,PT02,463.0,-42,65.9185,93.3573646979336,2.1784
d-030,PT03,789.0,-33,65.9185,87.55916309110286,2.0868
d-031,PT04,830.0,-33,65.9185,77.82766300116798,2.3458
d-015,PT05,803.0,-28,65.9185,186.85358758884456,2.0832
d-019,PT06,642.0,-21,65.9185,120.37426492601668,2.6302
d-018,PT07,808.0,-39,65.9185,151.90371020200112,2.1168
d-017,PT08,429.0,-43,65.9185,290.90093192658736,1.7199
d-016,PT09,336.0,-43,65.9185,225.1020708421406,1.607
d-000,PT10,478.0,-43,65.9185,134.4197069183019,2.8304
