Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1140.0,-39,66.533,0.0,3.2472
a-029,PT02,966.0,-41,66.533,36.37056463874949,2.1784
a-030,PT03,862.0,-37,66.533,37.91912881399842,2.0868
a-031,PT04,1840.0,-30,66.533,44.2748075480816,2.3458
a-015,PT05,1790.0,-35,66.533,47.097183075253504,2.0832
a-019,PT06,351.0,-63,66.533,66.21798919624119,2.6302
a-018,PT07,496.0,-57,66.533,94.80028846388662,2.1168
a-017,PT08,612.0,-55,66.533,105.95577262244336,1.7199
a-016,PT09,362.0,-55,66.533,197.66355430461647,1.607
a-000,PT10,667.0,-55,66.533,22.03602643822696,2.8304
