Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3640.0,-38,66.2884,0.0,3.2472
d-009,PT02,959.0,-37,66.2884,79.38513550565433,2.1784
d-010,PT03,43700.0,-26,66.2884,6.565342184415093,2.0868
d-011,PT04,1100.0,-41,66.2884,31.09012776854758,2.3458
d-005,PT05,1300.0,-42,66.2884,88.43900535572516,2.0832
d-012,PT06,848.0,-66,66.2884,46.10291895517208,2.6302
d-013,PT07,625.0,-63,66.2884,52.11514563813857,2.1168
d-014,PT08,1170.0,-54,66.2884,68.79854374359925,1.7199
d-015,PT09,925.0,-53,66.2884,78.64133255619177,1.607
d-004,PT10,978.0,-71,66.2884,44.73228392108642,2.8304
