Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1370.0,-43,66.5334,0.0,3.2472
a-029,PT02,1380.0,-44,66.5334,55.23031834840719,2.1784
a-030,PT03,1480.0,-49,66.5334,45.3295168969481,2.0868
a-031,PT04,852.0,-34,66.5334,84.30261958405171,2.3458
a-015,PT05,859.0,-43,66.5334,66.8952081225906,2.0832
a-019,PT06,1060.0,-58,66.5334,102.27531172037288,2.6302
a-018,PT07,1480.0,-44,66.5334,101.03851578155168,2.1168
a-017,PT08,784.0,-53,66.5334,145.89885921497094,1.7199
a-016,PT09,1270.0,-28,66.5334,208.52280886512,1.607
a-000,PT10,1570.0,-35,66.5334,97.59077523764186,2.8304
