Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1120.0,-27,66.0247,0.0,3.2472
d-029,PT02,1110.0,-25,66.0247,75.53028826554223,2.1784
d-030,PT03,523.0,-28,66.0247,150.22146532786226,2.0868
d-031,PT04,750.0,-28,66.0247,177.70503244792195,2.3458
d-015,PT05,699.0,-24,66.0247,108.78096198152996,2.0832
d-019,PT06,305.0,-43,66.0247,111.93277865013572,2.6302
d-018,PT07,380.0,-43,66.0247,150.9511417198321,2.1168
d-017,PT08,900.0,-44,66.0247,-13787892957960.057,1.7199
d-016,PT09,643.0,-37,66.0247,201.8696120107343,1.607
d-000,PT10,450.0,-42,66.0247,138.0407577112379,2.8304
