Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1110.0,-31,65.948,0.0,3.2472
d-029,PT02,414.0,-45,65.948,108.23928642054295,2.1784
d-030,PT03,525.0,-35,65.948,131.48787084958155,2.0868
d-031,PT04,744.0,-33,65.948,109.81424778045216,2.3458
d-015,PT05,713.0,-28,65.948,202.62835282999825,2.0832
d-019,PT06,285.0,-43,65.948,124.295900282527,2.6302
d-018,PT07,396.0,-46,65.948,141.61199357052035,2.1168
d-017,PT08,379.0,-45,65.948,144.23915522803125,1.7199
d-016,PT09,336.0,-45,65.948,270.45139055086304,1.607
d-000,PT10,478.0,-44,65.948,137.12626199323284,2.8304
