Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3570.0,-40,66.4325,0.0,3.2472
d-009,PT02,730.0,-33,66.4325,110.9987944159283,2.1784
d-010,PT03,53400.0,-26,66.4325,6.238480706566504,2.0868
d-011,PT04,819.0,-37,66.4325,84.02212252648877,2.3458
d-005,PT05,1040.0,-45,66.4325,65.29199264101716,2.0832
d-012,PT06,1050.0,-61,66.4325,38.56493200627165,2.6302
d-013,PT07,858.0,-54,66.4325,56.71665457663204,2.1168
d-014,PT08,966.0,-55,66.4325,60.35465009823539,1.7199
d-015,PT09,983.0,-53,66.4325,55.59613343207159,1.607
d-004,PT10,1280.0,-68,66.4325,34.36391900919925,2.8304
