Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1340.0,-31,65.5857,0.0,3.2472
d-029,PT02,364.0,-39,65.5857,121.6767616888279,2.1784
d-030,PT03,449.0,-35,65.5857,-22811334977517.73,2.0868
d-031,PT04,781.0,-32,65.5857,111.20617631736653,2.3458
d-015,PT05,750.0,-25,65.5857,162.66331851993382,2.0832
d-019,PT06,312.0,-48,65.5857,115.06875756743176,2.6302
d-018,PT07,443.0,-45,65.5857,258.50472279070726,2.1168
d-017,PT08,436.0,-45,65.5857,192.69158463295528,1.7199
d-016,PT09,344.0,-44,65.5857,297.0289865558417,1.607
d-000,PT10,1050.0,-47,65.5857,18.151357225484592,2.8304
