Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3620.0,-40,66.4033,0.0,3.2472
d-009,PT02,593.0,-33,66.4033,241.44396734390864,2.1784
d-010,PT03,59100.0,-25,66.4033,4.247137299214655,2.0868
d-011,PT04,589.0,-31,66.4033,112.85855134436332,2.3458
d-005,PT05,1010.0,-48,66.4033,63.804336871231975,2.0832
d-012,PT06,1510.0,-53,66.4033,22.718967694405364,2.6302
d-013,PT07,1490.0,-50,66.4033,35.81342298874809,2.1168
d-014,PT08,1470.0,-50,66.4033,134.8043490902189,1.7199
d-015,PT09,1560.0,-48,66.4033,111.12281205636816,1.607
d-004,PT10,1760.0,-61,66.4033,27.98517197895211,2.8304
