Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,413.0,-128,66.3587,0.0,3.2472
a-029,PT02,744.0,-46,66.3587,61.70036761297338,2.1784
a-030,PT03,569.0,-39,66.3587,63.82675156141664,2.0868
a-031,PT04,1210.0,-27,66.3587,93.80964014244684,2.3458
a-015,PT05,1240.0,-34,66.3587,54.387881195109976,2.0832
a-019,PT06,354.0,-66,66.3587,77.15283801268146,2.6302
a-018,PT07,548.0,-60,66.3587,106.95759927903438,2.1168
a-017,PT08,642.0,-53,66.3587,127.48320383910875,1.7199
a-016,PT09,419.0,-49,66.3587,194.69467293161892,1.607
a-000,PT10,689.0,-51,66.3587,-7.325870296798693,2.8304
