Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3580.0,-40,66.2697,0.0,3.2472
d-009,PT02,620.0,-30,66.2697,133.21350885616877,2.1784
d-010,PT03,54700.0,-25,66.2697,5.516796807169688,2.0868
d-011,PT04,599.0,-28,66.2697,100.97023740557366,2.3458
d-005,PT05,1010.0,-46,66.2697,63.25687882325192,2.0832
d-012,PT06,1130.0,-61,66.2697,26.544099153210126,2.6302
d-013,PT07,1060.0,-55,66.2697,42.14356682844353,2.1168
d-014,PT08,1210.0,-56,66.2697,46.50440169159633,1.7199
d-015,PT09,1290.0,-55,66.2697,46.44677192069196,1.607
d-004,PT10,1430.0,-67,66.2697,26.88258251076472,2.8304
