Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,5670.0,-33,66.1648,0.0,3.2472
d-009,PT02,2940.0,-28,66.1648,31.82688946696347,2.1784
d-010,PT03,43800.0,-26,66.1648,6.044700419023765,2.0868
d-011,PT04,2990.0,-28,66.1648,28.456303692895965,2.3458
d-005,PT05,3320.0,-32,66.1648,30.09548918823403,2.0832
d-012,PT06,923.0,-61,66.1648,47.53148342038726,2.6302
d-013,PT07,1080.0,-59,66.1648,46.58519390661985,2.1168
d-014,PT08,1050.0,-53,66.1648,68.55404883847284,1.7199
d-015,PT09,901.0,-44,66.1648,88.36179527357686,1.607
d-004,PT10,824.0,-63,66.1648,42.74977072107109,2.8304
