Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3610.0,-40,66.4514,0.0,3.2472
d-009,PT02,576.0,-30,66.4514,155.06004656159945,2.1784
d-010,PT03,59000.0,-25,66.4514,4.109727055701448,2.0868
d-011,PT04,681.0,-37,66.4514,90.71135547549883,2.3458
d-005,PT05,1020.0,-49,66.4514,62.46551539403633,2.0832
d-012,PT06,774.0,-62,66.4514,41.26916350321186,2.6302
d-013,PT07,771.0,-58,66.4514,51.496162567591554,2.1168
d-014,PT08,807.0,-58,66.4514,79.2650194643543,1.7199
d-015,PT09,992.0,-55,66.4514,61.874647255461895,1.607
d-004,PT10,1200.0,-70,66.4514,28.018258547326447,2.8304
