Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,4630.0,-29,65.9808,0.0,3.2472
d-029,PT02,2290.0,-22,65.9808,60.79309319141127,2.1784
d-030,PT03,29000.0,-20,65.9808,7.63337422979419,2.0868
d-031,PT04,4550.0,-23,65.9808,36.74698942838303,2.3458
d-015,PT05,4740.0,-23,65.9808,41.51190312833778,2.0832
d-019,PT06,711.0,-66,65.9808,55.84428066538079,2.6302
d-018,PT07,838.0,-64,65.9808,63.7886564882405,2.1168
d-017,PT08,8170.0,-41,65.9808,49.85685320878193,1.7199
d-016,PT09,24300.0,-39,65.9808,112.8125918885145,1.607
d-000,PT10,1340.0,-53,65.9808,56.80907305353387,2.8304
