Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1300.0,-46,66.4316,0.0,3.2472
a-029,PT02,544.0,-51,66.4316,35.03754675688401,2.1784
a-030,PT03,474.0,-41,66.4316,47.40809934803468,2.0868
a-031,PT04,1110.0,-35,66.4316,0.2556036924834768,2.3458
a-015,PT05,944.0,-40,66.4316,83.72843554296652,2.0832
a-019,PT06,384.0,-65,66.4316,67.51674563862761,2.6302
a-018,PT07,492.0,-60,66.4316,87.22542008256828,2.1168
a-017,PT08,643.0,-60,66.4316,95.3186008130996,1.7199
a-016,PT09,388.0,-56,66.4316,175.8937415081387,1.607
a-000,PT10,770.0,-54,66.4316,78.68761430904189,2.8304
