Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3680.0,-37,66.3568,0.0,3.2472
d-009,PT02,1030.0,-34,66.3568,83.96659039331709,2.1784
d-010,PT03,43300.0,-26,66.3568,7.237424950830059,2.0868
d-011,PT04,1120.0,-39,66.3568,45.651147386164666,2.3458
d-005,PT05,1310.0,-40,66.3568,76.7224486982472,2.0832
d-012,PT06,748.0,-67,66.3568,45.14951807597327,2.6302
d-013,PT07,1200.0,-62,66.3568,44.64051664414048,2.1168
d-014,PT08,1180.0,-53,66.3568,72.70466611126382,1.7199
d-015,PT09,879.0,-53,66.3568,77.99279391253754,1.607
d-004,PT10,954.0,-70,66.3568,41.4605442994658,2.8304
