Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3610.0,-39,66.3366,0.0,3.2472
d-009,PT02,843.0,-32,66.3366,102.98453116202772,2.1784
d-010,PT03,46300.0,-25,66.3366,4.073222158328503,2.0868
d-011,PT04,1020.0,-40,66.3366,39.15972656282207,2.3458
d-005,PT05,1420.0,-42,66.3366,61.53621390298238,2.0832
d-012,PT06,861.0,-66,66.3366,42.113400755330304,2.6302
d-013,PT07,948.0,-60,66.3366,63.8142008940338,2.1168
d-014,PT08,853.0,-58,66.3366,78.16863322142495,1.7199
d-015,PT09,919.0,-54,66.3366,73.81886936958121,1.607
d-004,PT10,1110.0,-72,66.3366,42.65502022002797,2.8304
