Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1190.0,-26,65.5976,0.0,3.2472
d-029,PT02,451.0,-38,65.5976,97.18749633177522,2.1784
d-030,PT03,965.0,-26,65.5976,124.0477138349599,2.0868
d-031,PT04,817.0,-29,65.5976,158.13022437625978,2.3458
d-015,PT05,766.0,-24,65.5976,86.74151052199717,2.0832
d-019,PT06,616.0,-37,65.5976,155.7354515304792,2.6302
d-018,PT07,409.0,-46,65.5976,114.25637613612908,2.1168
d-017,PT08,665.0,-45,65.5976,39.99296870899335,1.7199
d-016,PT09,333.0,-44,65.5976,303.4411415863908,1.607
d-000,PT10,492.0,-45,65.5976,137.12626199323287,2.8304
