Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3570.0,-40,66.2883,0.0,3.2472
d-009,PT02,581.0,-33,66.2883,241.44396734390864,2.1784
d-010,PT03,55100.0,-25,66.2883,4.779738822292147,2.0868
d-011,PT04,560.0,-30,66.2883,149.3394632195758,2.3458
d-005,PT05,959.0,-48,66.2883,62.816472742950246,2.0832
d-012,PT06,1440.0,-54,66.2883,26.91488801670647,2.6302
d-013,PT07,1430.0,-50,66.2883,36.67111854158206,2.1168
d-014,PT08,1450.0,-51,66.2883,48.23526692497295,1.7199
d-015,PT09,1490.0,-49,66.2883,43.19124920285282,1.607
d-004,PT10,1720.0,-61,66.2883,25.048633830648573,2.8304
