Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,1200.0,-27,65.3847,0.0,3.2472
d-029,PT02,446.0,-37,65.3847,129.56289891871654,2.1784
d-030,PT03,774.0,-33,65.3847,86.74155911260866,2.0868
d-031,PT04,808.0,-28,65.3847,76.18935970666209,2.3458
d-015,PT05,767.0,-24,65.3847,246.16960100829544,2.0832
d-019,PT06,287.0,-44,65.3847,162.65989441814725,2.6302
d-018,PT07,411.0,-48,65.3847,139.19777312635583,2.1168
d-017,PT08,431.0,-39,65.3847,221.2114300026523,1.7199
d-016,PT09,342.0,-44,65.3847,237.5064376023822,1.607
d-000,PT10,1050.0,-47,65.3847,118.8742009827446,2.8304
