Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,2120.0,-37,66.3427,0.0,3.2472
a-029,PT02,719.0,-44,66.3427,59.74215373316199,2.1784
a-030,PT03,612.0,-38,66.3427,53.664490928368224,2.0868
a-031,PT04,1270.0,-27,66.3427,85.71635543244284,2.3458
a-015,PT05,1280.0,-34,66.3427,34.20170307896294,2.0832
a-019,PT06,322.0,-67,66.3427,80.9061368971842,2.6302
a-018,PT07,498.0,-55,66.3427,105.58062968777892,2.1168
a-017,PT08,593.0,-51,66.3427,133.66592805227177,1.7199
a-016,PT09,418.0,-45,66.3427,221.7768194382541,1.607
a-000,PT10,693.0,-51,66.3427,13.064505998367483,2.8304
