Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3580.0,-39,66.3295,0.0,3.2472
d-009,PT02,814.0,-30,66.3295,104.73387001626918,2.1784
d-010,PT03,45200.0,-25,66.3295,5.285114947021096,2.0868
d-011,PT04,988.0,-39,66.3295,40.34620071918442,2.3458
d-005,PT05,1370.0,-41,66.3295,66.29532425105774,2.0832
d-012,PT06,786.0,-66,66.3295,43.84019259990191,2.6302
d-013,PT07,889.0,-59,66.3295,53.645074521230406,2.1168
d-014,PT08,843.0,-57,66.3295,77.85362665776512,1.7199
d-015,PT09,912.0,-54,66.3295,68.28478770762983,1.607
d-004,PT10,1120.0,-72,66.3295,40.01896666828655,2.8304
