Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,3560.0,-38,66.2451,0.0,3.2472
d-009,PT02,2870.0,38,66.2451,138.1484465794451,2.1784
d-010,PT03,43700.0,-25,66.2451,7.9215877088211855,2.0868
d-011,PT04,2480.0,-88,66.2451,58.276773854803736,2.3458
d-005,PT05,1420.0,-42,66.2451,82.50627494254239,2.0832
d-012,PT06,932.0,-66,66.2451,43.80720837085138,2.6302
d-013,PT07,798.0,-64,66.2451,47.66011105296335,2.1168
d-014,PT08,719.0,-56,66.2451,82.24923839542001,1.7199
d-015,PT09,788.0,-54,66.2451,75.45833133885574,1.607
d-004,PT10,1020.0,-72,66.2451,44.23238340705836,2.8304
