Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,5330.0,-29,66.0955,0.0,3.2472
d-029,PT02,2840.0,-24,66.0955,38.46316280121492,2.1784
d-030,PT03,20200.0,-20,66.0955,11.161734565997616,2.0868
d-031,PT04,5650.0,-24,66.0955,25.948995586220537,2.3458
d-015,PT05,5670.0,-24,66.0955,38.3580626670381,2.0832
d-019,PT06,753.0,-53,66.0955,50.71764597656921,2.6302
d-018,PT07,1990.0,-71,66.0955,55.82446653875249,2.1168
d-017,PT08,1050.0,-6,66.0955,93.42622285235444,1.7199
d-016,PT09,1640.0,-49,66.0955,96.98301938942892,1.607
d-000,PT10,798.0,-57,66.0955,54.30270219699519,2.8304
