Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-028,PT01,5120.0,-29,66.1907,0.0,3.2472
d-029,PT02,2710.0,-24,66.1907,41.88112658550265,2.1784
d-030,PT03,33500.0,-20,66.1907,7.195889809175689,2.0868
d-031,PT04,5230.0,-24,66.1907,35.48172549843332,2.3458
d-015,PT05,5310.0,-24,66.1907,34.97340261274059,2.0832
d-019,PT06,763.0,-69,66.1907,45.35051443880442,2.6302
d-018,PT07,839.0,-69,66.1907,54.63980463980646,2.1168
d-017,PT08,1110.0,-61,66.1907,58.27150057919867,1.7199
d-016,PT09,741.0,-58,66.1907,82.79737686087003,1.607
d-000,PT10,753.0,-68,66.1907,52.64142097075823,2.8304
