Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-028,PT01,1480.0,-32,66.4186,0.0,3.2472
a-029,PT02,491.0,-43,66.4186,80.4809244499731,2.1784
a-030,PT03,541.0,-38,66.4186,78.02535124047904,2.0868
a-031,PT04,896.0,-26,66.4186,142.89040314280675,2.3458
a-015,PT05,902.0,-31,66.4186,135.19746382650214,2.0832
a-019,PT06,302.0,-53,66.4186,123.21024981660852,2.6302
a-018,PT07,454.0,-51,66.4186,116.89852844338144,2.1168
a-017,PT08,1020.0,-57,66.4186,194.88400225309,1.7199
a-016,PT09,364.0,-45,66.4186,293.1884543583324,1.607
a-000,PT10,568.0,-48,66.4186,150.2206809579803,2.8304
