Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-008,PT01,5700.0,-34,66.0063,0.0,3.2472
d-009,PT02,3070.0,-28,66.0063,33.47625397989166,2.1784
d-010,PT03,42700.0,-25,66.0063,6.576060512231131,2.0868
d-011,PT04,3140.0,-29,66.0063,32.64098847694786,2.3458
d-005,PT05,3310.0,-33,66.0063,28.629792868225884,2.0832
d-012,PT06,993.0,-65,66.0063,44.6398618758507,2.6302
d-013,PT07,1130.0,-63,66.0063,45.65287653522559,2.1168
d-014,PT08,1070.0,-58,66.0063,69.40501381354707,1.7199
d-015,PT09,859.0,-49,66.0063,109.52204298506906,1.607
d-004,PT10,910.0,-71,66.0063,40.08546309244083,2.8304
