Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,66800.0,-83,66.3807
100.0,27100.0,-68,66.3807
215.44346900318823,7610.0,-35,66.3807
464.15888336127773,5680.0,-45,66.3807
1000.0,3870.0,-59,66.3807
2154.4346900318824,2500.0,-82,66.3807
4641.588833612777,1400.0,-112,66.3807
