Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,63100.0,-79,66.3601
100.0,12100.0,-25,66.3601
215.44346900318823,9840.0,-20,66.3601
464.15888336127773,8770.0,-20,66.3601
1000.0,7620.0,-27,66.3601
2154.4346900318824,6560.0,-40,66.3601
4641.588833612777,5050.0,-55,66.3601
