Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,93400.0,-73,66.4216
100.0,33500.0,-39,66.4216
215.44346900318823,23900.0,-43,66.4216
464.15888336127773,16700.0,-51,66.4216
1000.0,11400.0,-64,66.4216
2154.4346900318824,7500.0,-86,66.4216
4641.588833612777,4260.0,-121,66.4216
