Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,81700.0,-44,66.4216
100.0,20100.0,-31,66.4216
215.44346900318823,15500.0,-32,66.4216
464.15888336127773,12200.0,-40,66.4216
1000.0,9080.0,-56,66.4216
2154.4346900318824,6410.0,-85,66.4216
4641.588833612777,3670.0,-130,66.4216
