Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
30.0,23300.0,-55,65.8009
46.3679,23300.0,-55,65.8009
100.0,23300.0,-55,65.8009
215.827,23300.0,-55,65.8009
461.538,23300.0,-55,65.8009
1000.0,23300.0,-55,65.8009
2142.86,23300.0,-55,65.8009
5000.0,23300.0,-55,65.8009
5000.0,23300.0,-55,65.8009
