Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,97700.0,-4,66.3071
100.0,46700.0,-28,66.3071
215.44346900318823,39400.0,-33,66.3071
464.15888336127773,30000.0,-43,66.3071
1000.0,21600.0,-59,66.3071
2154.4346900318824,14100.0,-84,66.3071
4641.588833612777,7600.0,-119,66.3071
