Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,66600.0,-61,66.3803
100.0,21600.0,-31,66.3803
215.44346900318823,17100.0,-35,66.3803
464.15888336127773,13000.0,-44,66.3803
1000.0,9060.0,-61,66.3803
2154.4346900318824,5870.0,-85,66.3803
4641.588833612777,3220.0,-118,66.3803
