Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
30.0,496.0,-119,66.4946
46.3679,496.0,-119,66.4946
100.0,496.0,-119,66.4946
215.827,496.0,-119,66.4946
461.538,496.0,-119,66.4946
1000.0,496.0,-119,66.4946
2142.86,496.0,-119,66.4946
5000.0,496.0,-119,66.4946
5000.0,496.0,-119,66.4946
