Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
30.0,237.0,-95,66.2802
46.3679,237.0,-95,66.2802
100.0,237.0,-95,66.2802
215.827,237.0,-95,66.2802
461.538,237.0,-95,66.2802
1000.0,237.0,-95,66.2802
2142.86,237.0,-95,66.2802
5000.0,237.0,-95,66.2802
5000.0,237.0,-95,66.2802
