Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,167000.0,-56,65.6951
100.0,46700.0,-33,65.6951
215.44346900318823,35300.0,-38,65.6951
464.15888336127773,26500.0,-51,65.6951
1000.0,17700.0,-70,65.6951
2154.4346900318824,10800.0,-100,65.6951
4641.588833612777,5310.0,-143,65.6951
