Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
30.0,10200.0,-72,66.7035
46.3679,10200.0,-72,66.7035
100.0,10200.0,-72,66.7035
215.827,10200.0,-72,66.7035
461.538,10200.0,-72,66.7035
1000.0,10200.0,-72,66.7035
2142.86,10200.0,-72,66.7035
5000.0,10200.0,-72,66.7035
5000.0,10200.0,-72,66.7035
