Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,8600.0,-55,66.1792,2.053994082840271,4.0
d-022,G1X1-2,7440.0,-57,66.1792,3.1017913593259023,4.0
d-021,G3X3S-1,13500.0,-52,66.1792,2.2045030957686875,3.9204
d-020,G3X3S-2,3690.0,-67,66.1792,5.016037182504223,3.9204
d-019,G2X2S-1,7400.0,-41,66.1792,4.097957546102871,3.9601
d-018,G2X2S-2,7540.0,-38,66.1792,2.874316099472628,3.9601
d-017,G2X2L-1,2310.0,-71,66.1792,7.198290598289908,4.0
d-016,G2X2L-2,8040.0,-49,66.1792,2.2096153846184707,4.0
