Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,5080.0,-38,66.344,9.583407871198492,4.0
d-022,G1X1-2,11200.0,-59,66.344,1.88870703764316,4.0
d-021,G3X3S-1,14300.0,-51,66.344,1.418971804646701,3.9204
d-020,G3X3S-2,12700.0,-61,66.344,1.962334723912666,3.9204
d-019,G2X2S-1,14500.0,-41,66.344,2.972924149157328,3.9601
d-018,G2X2S-2,5510.0,-68,66.344,3.917279996169144,3.9601
d-017,G2X2L-1,11700.0,-56,66.344,1.9342105263156173,4.0
d-016,G2X2L-2,10100.0,-43,66.344,3.533379120879283,4.0
